Storm type,Date_Time,Year,Latitude,Longitude,State,TYPE2
rain,2/03/2011 3:57,2011,-30.9817,151.5845,NSW,rain
rain,6/01/2011 3:35,2011,-17.1957,145.6281,QLD,rain
rain,6/01/2011 4:50,2011,-17.45,145.3667,QLD,rain
rain,6/01/2011 20:30,2011,-26.3198,152.7802,QLD,rain
rain,11/03/2011 6:55,2011,-34.5484,150.0012,NSW,rain
rain,8/01/2011 8:30,2011,-20.726,139.494,QLD,rain
rain,8/01/2011 12:30,2011,-18.7696,138.3873,QLD,rain
rain,10/01/2011 10:00,2011,-26.7384,150.6283,QLD,rain
rain,11/03/2011 5:50,2011,-33.3817,149.8846,NSW,rain
rain,13/03/2011 5:15,2011,-33.3817,149.8846,NSW,rain
rain,5/03/2011 0:00,2011,-23.4612,147.7208,QLD,rain
rain,14/03/2011 1:50,2011,-33.5151,149.5179,NSW,rain
rain,5/03/2011 23:00,2011,-24.3593,139.4693,QLD,rain
rain,14/03/2011 5:50,2011,-31.892,151.555,NSW,rain
rain,7/04/2011 23:00,2011,-12.6785,141.9247,QLD,rain
rain,15/03/2011 5:34,2011,-36.9151,149.2346,NSW,rain
rain,16/03/2011 9:40,2011,-32.0984,152.3845,NSW,rain
rain,16/03/2011 9:05,2011,-32.0484,152.2678,NSW,rain
rain,3/05/2011 6:23,2011,-27.8195,153.1641,QLD,rain
rain,17/03/2011 6:00,2011,-31.4317,152.9178,NSW,rain
rain,20/03/2011 23:00,2011,-34.6651,150.8512,NSW,rain
rain,21/03/2011 1:00,2011,-34.5817,150.7762,NSW,rain
rain,20/03/2011 23:00,2011,-34.5651,150.7846,NSW,rain
rain,21/03/2011 1:00,2011,-34.5651,150.7846,NSW,rain
rain,18/10/2004 7:30,2004,-26.6709,152.0003,QLD,rain
rain,7/11/2004 23:00,2004,-28.0667,153.4333,QLD,rain
rain,7/11/2004 23:00,2004,-27.6734,153.2594,QLD,rain
rain,7/11/2004 23:00,2004,-27.737,153.3555,QLD,rain
rain,7/11/2004 23:00,2004,-27.6798,153.2866,QLD,rain
rain,7/11/2004 23:00,2004,-27.6167,153.05,QLD,rain
rain,7/11/2004 23:00,2004,-27.9333,153.4,QLD,rain
rain,7/11/2004 23:00,2004,-27.5567,153.1011,QLD,rain
rain,7/11/2004 23:00,2004,-27.5706,152.9872,QLD,rain
rain,7/11/2004 23:00,2004,-27.6487,153.1511,QLD,rain
rain,7/11/2004 23:00,2004,-22.8167,145.0833,QLD,rain
rain,7/11/2004 23:00,2004,-27.85,153.3833,QLD,rain
rain,7/11/2004 23:00,2004,-27.6667,153.1667,QLD,rain
rain,7/11/2004 23:00,2004,-27.9984,153.3344,QLD,rain
rain,7/11/2004 23:00,2004,-27.95,153.4167,QLD,rain
rain,30/05/2011 0:00,2011,-33.9151,151.2096,NSW,rain
rain,14/09/2010 0:55,2010,-33.2817,151.4178,NSW,rain
rain,13/09/2010 23:45,2010,-33.4401,151.3928,NSW,rain
rain,31/10/2010 3:35,2010,-32.9651,151.7011,NSW,rain
rain,4/11/2010 0:00,2010,-31.3651,152.2217,NSW,rain
rain,7/12/2004 11:00,2004,-27.9984,153.3344,QLD,rain
rain,8/12/2004 11:00,2004,-23.6512,150.6419,QLD,rain
rain,8/12/2004 11:00,2004,-23.5831,150.8608,QLD,rain
rain,8/12/2004 11:00,2004,-23.6145,150.1566,QLD,rain
rain,18/03/2005 6:32,2005,-26.8584,152.9588,QLD,rain
rain,12/11/2005 13:46,2005,-28.1667,153.4167,QLD,rain
rain,12/11/2005 13:46,2005,-28.1362,153.4167,QLD,rain
rain,13/11/2005 22:16,2005,-26.5317,153.0261,QLD,rain
rain,13/11/2005 22:26,2005,-26.5317,153.0261,QLD,rain
rain,13/11/2005 22:52,2005,-26.5606,152.9563,QLD,rain
rain,15/11/2005 7:48,2005,-26.0173,152.8999,QLD,rain
rain,15/11/2005 7:38,2005,-26.0173,152.8999,QLD,rain
rain,22/11/2005 5:30,2005,-27.5537,152.0239,QLD,rain
rain,22/11/2005 5:30,2005,-27.5537,152.0239,QLD,rain
rain,23/11/2005 4:47,2005,-28.0833,153.3667,QLD,rain
rain,23/11/2005 4:47,2005,-26.842,152.2769,QLD,rain
rain,23/11/2005 4:47,2005,-27.15,152.8833,QLD,rain
rain,27/11/2005 5:30,2005,-27.4792,153.0625,QLD,rain
rain,27/11/2005 0:00,2005,-27.2012,153.1094,QLD,rain
rain,27/11/2005 0:00,2005,-27.5104,153.1125,QLD,rain
rain,29/11/2005 7:46,2005,-27.35,152.9167,QLD,rain
rain,29/11/2005 7:53,2005,-27.35,152.9167,QLD,rain
rain,29/11/2005 8:20,2005,-27.35,152.9167,QLD,rain
rain,29/11/2005 4:15,2005,-27.6029,152.873,QLD,rain
rain,13/10/2005 8:36,2005,-26.5606,152.9563,QLD,rain
rain,13/10/2005 0:00,2005,-27.5598,151.9508,QLD,rain
rain,24/10/2005 0:00,2005,-27.7209,152.3753,QLD,rain
rain,24/10/2005 7:45,2005,-27.6315,152.3939,QLD,rain
rain,25/10/2005 14:30,2005,-28.3,152.5833,QLD,rain
rain,27/10/2005 0:00,2005,-27.6304,152.6997,QLD,rain
rain,27/10/2005 0:00,2005,-27.6304,152.6997,QLD,rain
rain,27/10/2005 10:45,2005,-27.5401,153.0677,QLD,rain
rain,27/10/2005 10:52,2005,-27.5401,153.0677,QLD,rain
rain,19/03/2011 11:00,2011,-34.7817,150.7012,NSW,rain
rain,18/03/2011 22:00,2011,-34.6868,150.618,NSW,rain
rain,12/02/2006 2:38,2006,-27.9904,153.3358,QLD,rain
rain,12/02/2006 2:41,2006,-27.9904,153.3358,QLD,rain
rain,12/02/2006 3:06,2006,-27.9904,153.3358,QLD,rain
rain,12/02/2006 4:06,2006,-27.9904,153.3358,QLD,rain
rain,12/02/2006 6:54,2006,-27.6595,152.4672,QLD,rain
rain,12/02/2006 6:59,2006,-27.6595,152.4672,QLD,rain
rain,12/02/2006 7:12,2006,-27.6595,152.4672,QLD,rain
rain,12/02/2006 8:02,2006,-27.6595,152.4672,QLD,rain
rain,7/04/2006 6:04,2006,-18.1,145.4833,QLD,rain
rain,7/04/2006 6:04,2006,-18.1,145.4833,QLD,rain
rain,9/04/2006 15:56,2006,-17.9312,145.9242,QLD,rain
rain,9/04/2006 11:52,2006,-18.651,146.1572,QLD,rain
rain,9/04/2006 12:02,2006,-18.7874,146.125,QLD,rain
rain,4/04/2006 16:10,2006,-28.6548,151.935,QLD,rain
rain,4/04/2006 16:38,2006,-28.1962,153.1891,QLD,rain
rain,6/04/2006 4:00,2006,-20.9207,147.8533,QLD,rain
rain,6/04/2006 4:04,2006,-20.9207,147.8533,QLD,rain
rain,6/04/2006 4:25,2006,-20.9207,147.8533,QLD,rain
rain,5/04/2006 16:00,2006,-24.1162,148.0886,QLD,rain
rain,16/12/2005 8:09,2005,-28.1167,153.4333,QLD,rain
rain,16/12/2005 7:49,2005,-28.1167,153.4333,QLD,rain
rain,16/12/2005 7:47,2005,-28.0792,153.3536,QLD,rain
rain,1/12/2005 7:30,2005,-28.0792,153.3536,QLD,rain
rain,1/12/2005 4:15,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 4:25,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 14:34,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 15:24,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 15:12,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 16:27,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 20:45,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 20:45,2005,-26.387,153.0913,QLD,rain
rain,1/12/2005 4:08,2005,-26.6884,152.9597,QLD,rain
rain,1/12/2005 4:14,2005,-26.6884,152.9597,QLD,rain
rain,1/12/2005 4:14,2005,-26.6884,152.9597,QLD,rain
rain,1/12/2005 5:14,2005,-26.6884,152.9597,QLD,rain
rain,1/12/2005 5:11,2005,-26.3401,152.9511,QLD,rain
rain,1/12/2005 3:31,2005,-26.3401,152.9511,QLD,rain
rain,1/12/2005 5:35,2005,-26.3401,152.9511,QLD,rain
rain,1/12/2005 5:57,2005,-26.3401,152.9511,QLD,rain
rain,1/12/2005 6:24,2005,-26.6609,152.465,QLD,rain
rain,1/12/2005 6:25,2005,-26.6609,152.465,QLD,rain
rain,1/12/2005 6:25,2005,-26.6609,152.465,QLD,rain
rain,1/12/2005 6:29,2005,-26.6609,152.465,QLD,rain
rain,1/12/2005 6:39,2005,-26.6609,152.465,QLD,rain
rain,1/12/2005 6:41,2005,-26.6609,152.465,QLD,rain
rain,1/12/2005 7:20,2005,-26.6609,152.465,QLD,rain
rain,1/12/2005 7:58,2005,-26.6609,152.465,QLD,rain
rain,8/12/2005 17:04,2005,-28.069,152.8205,QLD,rain
rain,8/12/2005 17:05,2005,-28.069,152.8205,QLD,rain
rain,8/12/2005 7:31,2005,-27.632,153.0677,QLD,rain
rain,8/12/2005 7:31,2005,-27.632,153.0677,QLD,rain
rain,8/12/2005 7:31,2005,-27.632,153.0677,QLD,rain
rain,8/12/2005 7:31,2005,-27.632,153.0677,QLD,rain
rain,8/03/2011 0:00,2011,-24.0667,132.75,NT,rain
rain,8/03/2011 0:00,2011,-24.0667,132.75,NT,rain
rain,27/08/2010 0:00,2010,-13.9032,132.6405,NT,rain
rain,27/08/2010 0:00,2010,-13.9032,132.6405,NT,rain
rain,9/09/2010 0:00,2010,-23.6994,133.8807,NT,rain
rain,29/10/2010 15:30,2010,-25.8431,133.2929,NT,rain
rain,29/11/2010 10:00,2010,-12.404,130.9104,NT,rain
rain,29/11/2010 10:00,2010,-12.8136,130.9875,NT,rain
rain,8/12/2010 15:00,2010,-23.5391,133.9216,NT,rain
rain,21/02/2011 15:00,2011,-12.6752,132.8337,NT,rain
rain,4/03/2011 0:00,2011,-18.4344,133.8739,NT,rain
rain,9/03/2011 0:00,2011,-23.9449,132.7778,NT,rain
rain,28/08/2011 0:00,2011,-21.4226,149.2175,QLD,rain
rain,9/09/2011 0:00,2011,-28.2154,152.0353,QLD,rain
rain,7/10/2011 21:10,2011,-27.2659,152.058,QLD,rain
rain,7/10/2011 6:05,2011,-27.2659,152.058,QLD,rain
rain,7/10/2011 6:30,2011,-27.2395,152.4197,QLD,rain
rain,7/10/2011 21:30,2011,-27.6315,152.3939,QLD,rain
rain,7/10/2011 7:00,2011,-28.0654,152.5964,QLD,rain
rain,7/10/2011 6:45,2011,-27.6167,153.2167,QLD,rain
rain,7/10/2011 7:15,2011,-27.4167,153.05,QLD,rain
rain,7/10/2011 6:30,2011,-27.4165,153.0275,QLD,rain
rain,7/10/2011 6:00,2011,-27.6487,153.1511,QLD,rain
rain,7/10/2011 6:40,2011,-27.6167,153.2167,QLD,rain
rain,7/10/2011 6:30,2011,-27.5504,152.1261,QLD,rain
rain,7/10/2011 6:45,2011,-27.6667,152.2333,QLD,rain
rain,7/10/2011 7:00,2011,-27.6315,152.3939,QLD,rain
rain,7/10/2011 7:45,2011,-27.7856,152.7552,QLD,rain
rain,7/10/2011 0:00,2011,-27.65,153.0333,QLD,rain
rain,15/10/2011 10:35,2011,-25.354,152.8899,QLD,rain
rain,15/10/2011 10:30,2011,-25.329,152.5872,QLD,rain
rain,19/10/2011 18:45,2011,-17.1824,145.7442,QLD,rain
rain,18/10/2011 5:00,2011,-17.6712,145.9231,QLD,rain
rain,4/11/2011 6:00,2011,-20.726,139.494,QLD,rain
rain,13/11/2011 8:25,2011,-28.2115,152.8633,QLD,rain
rain,30/10/2011 10:00,2011,-27.4373,153.0594,QLD,rain
rain,30/10/2011 6:00,2011,-27.7493,151.7372,QLD,rain
rain,18/11/2011 0:00,2011,-23.1167,143.35,QLD,rain
rain,15/12/1980 9:30,1980,-27.5592,151.9536,QLD,rain
rain,16/12/1984 0:00,1984,-23.6443,150.3897,QLD,rain
rain,26/04/1989 0:00,1989,-27.4679,153.028,QLD,rain
rain,24/10/1989 0:00,1989,-27.4679,153.028,QLD,rain
rain,30/01/1992 0:00,1992,-20.726,139.494,QLD,rain
rain,23/04/1996 12:00,1996,-23.1412,150.3736,QLD,rain
rain,28/01/1998 0:00,1998,-27.6167,153.05,QLD,rain
rain,28/01/1998 0:00,1998,-27.632,153.0677,QLD,rain
rain,28/01/1998 0:00,1998,-25.938,152.591,QLD,rain
rain,28/01/1998 0:00,1998,-26.4801,152.9519,QLD,rain
rain,30/11/1998 0:00,1998,-23.3667,150.5333,QLD,rain
rain,14/10/1999 0:00,1999,-26.6709,152.0003,QLD,rain
rain,14/10/1999 0:00,1999,-26.6709,152.0003,QLD,rain
rain,21/03/2001 0:00,2001,-27.4679,153.028,QLD,rain
rain,21/05/2001 0:00,2001,-27.942,152.6233,QLD,rain
rain,6/12/2001 0:00,2001,-18.2643,146.0261,QLD,rain
rain,15/11/2004 0:00,2004,-23.3069,149.4461,QLD,rain
rain,16/11/2004 0:00,2004,-24.4004,150.5133,QLD,rain
rain,7/12/2004 0:00,2004,-27.7162,151.6333,QLD,rain
rain,14/11/2005 0:00,2005,-26.5667,153.05,QLD,rain
rain,9/01/2006 0:00,2006,-19.4333,146.6833,QLD,rain
rain,10/01/2006 0:00,2006,-19.4333,146.6833,QLD,rain
rain,11/01/2006 0:00,2006,-17.9833,145.8667,QLD,rain
rain,18/01/2006 0:00,2006,-27.759,152.475,QLD,rain
rain,18/01/2006 0:00,2006,-27.6315,152.3939,QLD,rain
rain,27/01/2006 0:00,2006,-17.9312,145.9242,QLD,rain
rain,21/02/2006 0:00,2006,-27.9815,152.5486,QLD,rain
rain,8/03/2006 0:00,2006,-20.6,147.0167,QLD,rain
rain,9/03/2006 0:00,2006,-21.1412,149.1858,QLD,rain
rain,8/11/2006 0:00,2006,-26.9409,152.7669,QLD,rain
rain,8/11/2006 0:00,2006,-26.6884,152.9597,QLD,rain
rain,8/11/2006 0:00,2006,-27.9984,153.3344,QLD,rain
rain,16/12/2006 0:00,2006,-27.5898,152.5547,QLD,rain
rain,16/12/2006 0:00,2006,-27.2659,152.058,QLD,rain
rain,16/12/2006 0:00,2006,-26.5278,152.7431,QLD,rain
rain,16/12/2006 0:00,2006,-26.4167,152.9119,QLD,rain
rain,16/12/2006 0:00,2006,-26.2851,152.9983,QLD,rain
rain,14/02/2007 0:00,2007,-16.852,145.458,QLD,rain
rain,18/02/2007 0:00,2007,-18.6676,145.8514,QLD,rain
rain,8/03/2007 0:00,2007,-18.6676,145.8514,QLD,rain
rain,13/03/2007 0:00,2007,-20.726,139.494,QLD,rain
rain,13/03/2007 0:00,2007,-17.9312,145.9242,QLD,rain
rain,13/03/2007 0:00,2007,-16.9971,145.4231,QLD,rain
rain,22/04/2007 0:00,2007,-27.6167,153.05,QLD,rain
rain,7/11/2011 9:45,2011,-32.9317,151.7845,NSW,rain
rain,8/11/2011 5:00,2011,-34.5817,150.8679,NSW,rain
rain,29/11/2011 11:00,2011,-35.4651,149.5012,NSW,rain
rain,28/09/2011 5:30,2011,-37.4902,144.5896,VIC,rain
rain,28/09/2011 5:40,2011,-37.8436,144.974,VIC,rain
rain,6/10/2011 4:30,2011,-38.3249,146.2082,VIC,rain
rain,6/10/2011 8:30,2011,-37.4902,144.5896,VIC,rain
rain,22/10/2011 4:10,2011,-37.5615,143.853,VIC,rain
rain,22/10/2011 6:00,2011,-36.7625,144.2777,VIC,rain
rain,28/10/2011 5:45,2011,-37.8141,144.8395,VIC,rain
rain,9/11/2011 7:50,2011,-38.228,145.1755,VIC,rain
rain,9/11/2011 8:00,2011,-37.8851,144.985,VIC,rain
rain,9/11/2011 8:00,2011,-37.9226,145.0659,VIC,rain
rain,9/11/2011 8:00,2011,-37.9843,145.0415,VIC,rain
rain,9/11/2011 8:15,2011,-38.0773,145.4779,VIC,rain
rain,9/11/2011 3:00,2011,-38.3862,142.2309,VIC,rain
rain,25/11/2011 10:30,2011,-35.9349,142.2782,VIC,rain
rain,10/12/2011 6:00,2011,-36.3608,146.3112,VIC,rain
rain,16/12/2011 6:45,2011,-37.2125,147.7179,VIC,rain
rain,25/11/2011 23:45,2011,-37.8102,145.0279,VIC,rain
rain,25/11/2011 23:50,2011,-37.7746,145.0027,VIC,rain
rain,18/12/2011 5:15,2011,-36.963,142.1525,VIC,rain
rain,18/12/2011 6:00,2011,-37.1714,142.5612,VIC,rain
rain,18/12/2011 5:00,2011,-37.2943,142.5998,VIC,rain
rain,18/12/2011 7:30,2011,-37.1714,142.5612,VIC,rain
rain,18/12/2011 5:40,2011,-37.1984,142.8179,VIC,rain
rain,18/12/2011 6:28,2011,-37.0598,142.7771,VIC,rain
rain,18/12/2011 6:40,2011,-37.0598,142.7771,VIC,rain
rain,19/12/2011 0:00,2011,-37.5641,145.4602,VIC,rain
rain,18/12/2011 11:00,2011,-37.4211,144.3248,VIC,rain
rain,18/12/2011 6:30,2011,-37.1714,142.5612,VIC,rain
rain,18/12/2011 11:25,2011,-37.3992,144.588,VIC,rain
rain,18/12/2011 12:40,2011,-37.5959,144.9328,VIC,rain
rain,24/12/2011 5:00,2011,-37.49,147.1658,VIC,rain
rain,25/12/2011 4:30,2011,-37.721,144.7761,VIC,rain
rain,25/12/2011 6:10,2011,-37.7258,145.1347,VIC,rain
rain,25/12/2011 6:30,2011,-37.6604,145.3731,VIC,rain
rain,25/12/2011 5:30,2011,-37.7258,145.1347,VIC,rain
rain,25/12/2011 4:53,2011,-37.8627,144.7412,VIC,rain
rain,4/12/2010 11:00,2010,-34.2316,142.0815,VIC,rain
rain,9/02/2012 9:30,2012,-38.421,143.8348,VIC,rain
rain,9/02/2012 3:00,2012,-37.5028,148.1585,VIC,rain
rain,9/02/2012 7:15,2012,-38.1429,145.6066,VIC,rain
rain,28/01/2012 9:50,2012,-37.2057,145.0449,VIC,rain
rain,10/02/2012 2:30,2012,-37.8824,142.4235,VIC,rain
rain,10/02/2012 4:35,2012,-37.4332,143.3781,VIC,rain
rain,10/02/2012 6:30,2012,-37.0639,144.2163,VIC,rain
rain,20/12/2012 0:00,2012,-36.3613,144.6985,VIC,rain
rain,19/02/2012 23:30,2012,-36.9064,146.2389,VIC,rain
rain,19/02/2012 23:30,2012,-37.24,145.2176,VIC,rain
rain,26/02/2012 6:00,2012,-36.1047,146.5094,VIC,rain
rain,27/02/2012 4:41,2012,-34.2316,142.0815,VIC,rain
rain,27/02/2012 4:40,2012,-37.5615,143.853,VIC,rain
rain,27/02/2012 6:00,2012,-37.5615,143.853,VIC,rain
rain,27/02/2012 9:30,2012,-36.6181,145.9822,VIC,rain
rain,27/02/2012 8:00,2012,-37.6728,145.061,VIC,rain
rain,27/02/2012 8:30,2012,-37.0639,144.2163,VIC,rain
rain,27/02/2012 8:30,2012,-37.082,144.2584,VIC,rain
rain,14/03/2012 4:30,2012,-36.4459,147.4274,VIC,rain
rain,22/04/2012 8:15,2012,-36.3948,146.4469,VIC,rain
rain,22/02/2012 5:30,2012,-38.3586,144.9444,VIC,rain
rain,24/04/2012 1:00,2012,-38.1061,145.2777,VIC,rain
rain,11/12/2011 2:59,2011,-33.607,151.143,NSW,rain
rain,11/12/2011 2:00,2011,-35.4317,149.1512,NSW,rain
rain,11/12/2011 6:29,2011,-32.2151,152.0345,NSW,rain
rain,11/12/2011 17:30,2011,-33.1984,151.4845,NSW,rain
rain,11/12/2011 6:32,2011,-36.2984,148.9679,NSW,rain
rain,11/12/2011 7:00,2011,-32.3817,151.8345,NSW,rain
rain,19/12/2011 7:10,2011,-33.8151,150.9346,NSW,rain
rain,19/12/2011 7:15,2011,-33.8401,150.9846,NSW,rain
rain,19/12/2011 7:15,2011,-31.2984,148.9346,NSW,rain
rain,21/12/2011 7:30,2011,-33.9317,149.2846,NSW,rain
rain,21/12/2011 7:30,2011,-31.6317,150.2345,NSW,rain
rain,21/12/2011 7:30,2011,-31.2151,150.8178,NSW,rain
rain,22/12/2011 5:20,2011,-36.2515,149.0782,NSW,rain
rain,24/12/2011 4:10,2011,-31.9984,151.4511,NSW,rain
rain,24/12/2011 4:10,2011,-32.0817,152.0011,NSW,rain
rain,24/12/2011 7:00,2011,-35.7651,149.4179,NSW,rain
rain,24/12/2011 7:20,2011,-35.3576,149.2332,NSW,rain
rain,24/12/2011 7:55,2011,-35.5817,149.4512,NSW,rain
rain,26/12/2011 8:40,2011,-32.9151,150.6512,NSW,rain
rain,3/01/2012 7:11,2012,-35.8817,149.3679,NSW,rain
rain,5/01/2012 6:40,2012,-33.1817,148.6846,NSW,rain
rain,5/01/2012 12:25,2012,-33.6317,151.3179,NSW,rain
rain,14/01/2012 4:30,2012,-33.4167,149.5807,NSW,rain
rain,19/01/2012 6:30,2012,-33.3067,149.1054,NSW,rain
rain,20/01/2012 10:04,2012,-35.4317,149.1512,NSW,rain
rain,21/01/2012 2:50,2012,-33.4167,149.5807,NSW,rain
rain,22/01/2012 0:20,2012,-31.9151,152.4511,NSW,rain
rain,26/01/2012 7:23,2012,-33.8817,150.5929,NSW,rain
rain,6/02/2012 10:30,2012,-32.5484,149.6012,NSW,rain
rain,8/02/2012 3:40,2012,-31.2151,151.3178,NSW,rain
rain,8/02/2012 3:40,2012,-32.2567,148.6012,NSW,rain
rain,11/02/2012 6:20,2012,-30.0984,153.1511,NSW,rain
rain,12/02/2012 4:15,2012,-33.9984,150.8512,NSW,rain
rain,12/02/2012 5:00,2012,-33.7484,150.9179,NSW,rain
rain,12/02/2012 10:20,2012,-30.3151,153.1345,NSW,rain
rain,13/02/2012 2:05,2012,-28.3317,153.3845,NSW,rain
rain,13/02/2012 5:25,2012,-35.4818,148.0012,NSW,rain
rain,14/02/2012 7:30,2012,-31.9984,151.4511,NSW,rain
rain,18/02/2012 6:24,2012,-32.2567,148.6012,NSW,rain
rain,18/02/2012 8:23,2012,-31.9817,150.8678,NSW,rain
rain,19/02/2012 7:58,2012,-35.0651,150.7346,NSW,rain
rain,19/02/2012 9:50,2012,-34.2317,150.9096,NSW,rain
rain,19/02/2012 10:00,2012,-33.8817,151.2179,NSW,rain
rain,19/02/2012 11:15,2012,-33.9567,151.0596,NSW,rain
rain,20/02/2012 6:18,2012,-31.0817,150.9345,NSW,rain
rain,20/02/2012 11:30,2012,-29.4401,153.3595,NSW,rain
rain,20/02/2012 14:00,2012,-28.3984,153.0678,NSW,rain
rain,20/02/2012 15:00,2012,-28.5984,153.1011,NSW,rain
rain,20/02/2012 15:00,2012,-28.4984,153.3011,NSW,rain
rain,29/02/2012 6:00,2012,-31.4985,143.368,NSW,rain
rain,29/03/2012 7:05,2012,-33.2901,150.9929,NSW,rain
rain,8/04/2012 8:38,2012,-35.5485,146.168,NSW,rain
rain,8/04/2012 10:20,2012,-33.7317,151.1346,NSW,rain
rain,18/01/2012 10:00,2012,-35.4317,149.1512,NSW,rain
rain,11/12/2011 13:06,2011,-33.1984,151.5178,NSW,rain
rain,12/02/2012 4:00,2012,-33.8984,150.9346,NSW,rain
rain,9/11/2011 8:30,2011,-37.6728,145.061,VIC,rain
rain,17/12/2011 19:00,2011,-34.2316,142.0815,VIC,rain
rain,16/03/2012 1:43,2012,-33.7484,151.0679,NSW,rain
rain,5/01/2012 6:30,2012,-30.9651,151.3511,NSW,rain
rain,10/02/2012 5:14,2012,-32.9651,151.6845,NSW,rain
rain,19/02/2012 11:30,2012,-33.7484,151.0679,NSW,rain
rain,8/11/2011 0:00,2011,-30.5924,138.4003,SA,rain
rain,17/12/2011 0:00,2011,-33.9626,137.7154,SA,rain
rain,17/12/2011 0:00,2011,-34.6428,138.4778,SA,rain
rain,17/12/2011 0:00,2011,-35.0769,138.5018,SA,rain
rain,17/12/2011 0:00,2011,-33.0594,137.5154,SA,rain
rain,17/12/2011 0:00,2011,-33.0234,134.7166,SA,rain
rain,7/01/2012 0:00,2012,-34.7514,138.723,SA,rain
rain,7/01/2012 0:00,2012,-34.7838,138.706,SA,rain
rain,7/01/2012 0:00,2012,-34.7843,138.8516,SA,rain
rain,7/01/2012 0:00,2012,-34.7843,138.8516,SA,rain
rain,7/01/2012 0:00,2012,0,0,SA,rain
rain,7/01/2012 0:00,2012,-35.0326,138.594,SA,rain
rain,7/01/2012 0:00,2012,-35.0519,138.6431,SA,rain
rain,7/01/2012 0:00,2012,-34.713,138.9528,SA,rain
rain,7/01/2012 0:00,2012,-35.2266,138.6862,SA,rain
rain,7/01/2012 0:00,2012,-34.6859,138.5169,SA,rain
rain,7/01/2012 0:00,2012,-33.702,136.4937,SA,rain
rain,29/01/2012 0:00,2012,-33.0594,137.5154,SA,rain
rain,29/01/2012 0:00,2012,-34.0834,137.9817,SA,rain
rain,29/01/2012 9:00,2012,-32.6511,138.1004,SA,rain
rain,14/03/2012 18:30,2012,-35.0326,138.594,SA,rain
rain,14/03/2012 18:30,2012,-35.0519,138.6431,SA,rain
rain,14/03/2012 18:30,2012,-34.9843,138.5785,SA,rain
rain,14/07/2010 8:40,2010,-34.6984,138.6933,SA,rain
rain,18/07/2010 5:50,2010,-34.9971,138.5515,SA,rain
rain,13/09/2010 0:00,2010,-33.7104,136.5047,SA,rain
rain,13/09/2010 0:00,2010,-34.0671,137.589,SA,rain
rain,24/11/2010 15:30,2010,-36.3652,140.9067,SA,rain
rain,1/12/2010 17:45,2010,-34.8828,139.5255,SA,rain
rain,2/12/2010 15:30,2010,-34.9516,138.8756,SA,rain
rain,6/12/2010 9:00,2010,-34.5045,139.0494,SA,rain
rain,7/12/2010 0:00,2010,-34.9137,139.3058,SA,rain
rain,7/12/2010 0:00,2010,-34.4542,138.8105,SA,rain
rain,7/12/2010 0:00,2010,-34.939,138.6657,SA,rain
rain,7/12/2010 0:00,2010,-34.334,138.732,SA,rain
rain,8/01/2011 17:30,2011,0,0,SA,rain
rain,5/02/2011 9:00,2011,-32.5797,139.5587,SA,rain
rain,5/02/2011 16:30,2011,-32.5085,137.718,SA,rain
rain,5/02/2011 15:30,2011,-31.1247,138.5473,SA,rain
rain,11/02/2011 12:00,2011,-34.7838,138.706,SA,rain
rain,11/02/2011 12:00,2011,-34.7639,138.6423,SA,rain
rain,15/02/2011 0:00,2011,-34.2505,139.0118,SA,rain
rain,15/02/2011 0:00,2011,-34.1758,139.0841,SA,rain
rain,15/02/2011 0:00,2011,-34.4707,138.9959,SA,rain
rain,15/02/2011 0:00,2011,-34.5252,138.9582,SA,rain
rain,15/02/2011 0:00,2011,-34.5679,139.5997,SA,rain
rain,16/02/2011 17:00,2011,-34.2505,139.0118,SA,rain
rain,16/02/2011 17:00,2011,-34.3408,138.9154,SA,rain
rain,16/02/2011 17:00,2011,-34.4707,138.9959,SA,rain
rain,16/02/2011 17:00,2011,-37.5638,140.7014,SA,rain
rain,19/03/2011 0:03,2011,-27.5616,135.442,SA,rain
rain,11/02/2010 13:30,2010,-28.1087,140.1919,SA,rain
rain,24/05/2010 17:00,2010,-34.4966,137.4835,SA,rain
rain,4/01/2008 10:33,2008,-18.1667,145.3333,QLD,rain
rain,6/01/2008 0:00,2008,-27.4484,153.0122,QLD,rain
rain,6/01/2008 0:00,2008,-27.5262,152.965,QLD,rain
rain,7/01/2008 0:00,2008,-27.2,151.7833,QLD,rain
rain,8/01/2008 16:09,2008,-16.852,145.458,QLD,rain
rain,8/01/2008 23:23,2008,-18.0034,145.9344,QLD,rain
rain,11/01/2008 3:44,2008,-21.0667,148.1833,QLD,rain
rain,30/01/2008 0:40,2008,-21.35,149.1,QLD,rain
rain,4/02/2008 5:32,2008,-20.2167,147.75,QLD,rain
rain,4/02/2008 11:58,2008,-27.1815,151.2661,QLD,rain
rain,5/02/2008 5:35,2008,-25.2667,152.4667,QLD,rain
rain,15/08/2012 16:30,2012,-19.55,134.2333,NT,rain
rain,15/10/2011 7:00,2011,-19.6511,134.1897,NT,rain
